date,region,region_orig,deaths,confirmed
181,UCAYALI,UCAYALI,301.0,14094.0
182,AMAZONAS,AMAZONAS,192.0,11320.0
182,ANCASH,ANCASH,1183.0,19104.0
182,APURIMAC,APURIMAC,69.0,3112.0
182,AREQUIPA,AREQUIPA,1193.0,34419.0
182,AYACUCHO,AYACUCHO,271.0,8749.0
182,CAJAMARCA,CAJAMARCA,397.0,16081.0
182,CALLAO,CALLAO,1596.0,28207.0
182,CUSCO,CUSCO,341.0,16146.0
182,HUANCAVELICA,HUANCAVELICA,87.0,5016.0
182,HUANUCO,HUANUCO,344.0,12974.0
182,ICA,ICA,1481.0,22006.0
182,JUNIN,JUNIN,671.0,15692.0
182,LA LIBERTAD,LA LIBERTAD,2082.0,23335.0
182,LAMBAYEQUE,LAMBAYEQUE,1602.0,22698.0
182,LIMA,LIMA METROPOLITANA,11921.0,294220.0
182,LIMA,LIMA REGION,1246.0,24602.0
182,LORETO,LORETO,924.0,16196.0
182,MADRE DE DIOS,MADRE DE DIOS,131.0,6380.0
182,MOQUEGUA,MOQUEGUA,235.0,9507.0
182,PASCO,PASCO,91.0,4039.0
182,PIURA,PIURA,1845.0,30079.0
182,PUNO,PUNO,246.0,9374.0
182,SAN MARTIN,SAN MARTIN,665.0,14263.0
182,TACNA,TACNA,157.0,9217.0
182,TUMBES,TUMBES,283.0,5908.0
182,UCAYALI,UCAYALI,301.0,14204.0
183,AMAZONAS,AMAZONAS,192.0,11478.0
183,ANCASH,ANCASH,1189.0,19233.0
183,APURIMAC,APURIMAC,69.0,3248.0
183,AREQUIPA,AREQUIPA,1199.0,34785.0
183,AYACUCHO,AYACUCHO,273.0,8932.0
183,CAJAMARCA,CAJAMARCA,400.0,16325.0
183,CALLAO,CALLAO,1600.0,28406.0
183,CUSCO,CUSCO,342.0,16435.0
183,HUANCAVELICA,HUANCAVELICA,88.0,5166.0
183,HUANUCO,HUANUCO,344.0,13125.0
183,ICA,ICA,1484.0,22343.0
183,JUNIN,JUNIN,678.0,15887.0
183,LA LIBERTAD,LA LIBERTAD,2091.0,23521.0
183,LAMBAYEQUE,LAMBAYEQUE,1606.0,22863.0
183,LIMA,LIMA METROPOLITANA,11989.0,296755.0
183,LIMA,LIMA REGION,1250.0,24762.0
183,LORETO,LORETO,927.0,16309.0
183,MADRE DE DIOS,MADRE DE DIOS,131.0,6418.0
183,MOQUEGUA,MOQUEGUA,237.0,9661.0
183,PASCO,PASCO,91.0,4102.0
183,PIURA,PIURA,1848.0,30422.0
183,PUNO,PUNO,250.0,9568.0
183,SAN MARTIN,SAN MARTIN,665.0,14384.0
183,TACNA,TACNA,159.0,9307.0
183,TUMBES,TUMBES,283.0,5948.0
183,UCAYALI,UCAYALI,302.0,14319.0
184,AMAZONAS,AMAZONAS,194.0,11611.0
184,ANCASH,ANCASH,1197.0,19394.0
184,APURIMAC,APURIMAC,69.0,3354.0
184,AREQUIPA,AREQUIPA,1205.0,35153.0
184,AYACUCHO,AYACUCHO,276.0,9072.0
184,CAJAMARCA,CAJAMARCA,403.0,16475.0
184,CALLAO,CALLAO,1608.0,28607.0
184,CUSCO,CUSCO,349.0,16680.0
184,HUANCAVELICA,HUANCAVELICA,89.0,5198.0
184,HUANUCO,HUANUCO,346.0,13285.0
184,ICA,ICA,1486.0,22665.0
184,JUNIN,JUNIN,682.0,16077.0
184,LA LIBERTAD,LA LIBERTAD,2096.0,23734.0
184,LAMBAYEQUE,LAMBAYEQUE,1610.0,23028.0
184,LIMA,LIMA METROPOLITANA,12054.0,298914.0
184,LIMA,LIMA REGION,1258.0,24878.0
184,LORETO,LORETO,929.0,16484.0
184,MADRE DE DIOS,MADRE DE DIOS,131.0,6492.0
184,MOQUEGUA,MOQUEGUA,238.0,9769.0
184,PASCO,PASCO,92.0,4152.0
184,PIURA,PIURA,1853.0,30672.0
184,PUNO,PUNO,256.0,9806.0
184,SAN MARTIN,SAN MARTIN,669.0,14589.0
184,TACNA,TACNA,163.0,9519.0
184,TUMBES,TUMBES,283.0,5980.0
184,UCAYALI,UCAYALI,302.0,14389.0
185,AMAZONAS,AMAZONAS,197.0,11633.0
185,ANCASH,ANCASH,1204.0,19436.0
185,APURIMAC,APURIMAC,71.0,3379.0
185,AREQUIPA,AREQUIPA,1212.0,35205.0
185,AYACUCHO,AYACUCHO,277.0,9090.0
185,CAJAMARCA,CAJAMARCA,407.0,16564.0
185,CALLAO,CALLAO,1616.0,28640.0
185,CUSCO,CUSCO,351.0,16705.0
185,HUANCAVELICA,HUANCAVELICA,90.0,5214.0
185,HUANUCO,HUANUCO,347.0,13307.0
185,ICA,ICA,1491.0,22698.0
185,JUNIN,JUNIN,688.0,16194.0
185,LA LIBERTAD,LA LIBERTAD,2100.0,23809.0
185,LAMBAYEQUE,LAMBAYEQUE,1616.0,23061.0
185,LIMA,LIMA METROPOLITANA,12107.0,299619.0
185,LIMA,LIMA REGION,1264.0,24917.0
185,LORETO,LORETO,929.0,16514.0
185,MADRE DE DIOS,MADRE DE DIOS,131.0,6506.0
185,MOQUEGUA,MOQUEGUA,241.0,9777.0
185,PASCO,PASCO,92.0,4159.0
185,PIURA,PIURA,1861.0,30706.0
185,PUNO,PUNO,259.0,9847.0
185,SAN MARTIN,SAN MARTIN,670.0,14613.0
185,TACNA,TACNA,167.0,9587.0
185,TUMBES,TUMBES,284.0,5993.0
185,UCAYALI,UCAYALI,304.0,14402.0
186,AMAZONAS,AMAZONAS,199.0,11728.0
186,ANCASH,ANCASH,1210.0,19561.0
186,APURIMAC,APURIMAC,74.0,3420.0
186,AREQUIPA,AREQUIPA,1221.0,35373.0
186,AYACUCHO,AYACUCHO,279.0,9146.0
186,CAJAMARCA,CAJAMARCA,408.0,16717.0
186,CALLAO,CALLAO,1623.0,28762.0
186,CUSCO,CUSCO,353.0,16952.0
186,HUANCAVELICA,HUANCAVELICA,91.0,5244.0
186,HUANUCO,HUANUCO,347.0,13405.0
186,ICA,ICA,1497.0,22887.0
186,JUNIN,JUNIN,694.0,16327.0
186,LA LIBERTAD,LA LIBERTAD,2111.0,23908.0
186,LAMBAYEQUE,LAMBAYEQUE,1620.0,23138.0
186,LIMA,LIMA METROPOLITANA,12173.0,301654.0
186,LIMA,LIMA REGION,1270.0,25062.0
186,LORETO,LORETO,930.0,16620.0
186,MADRE DE DIOS,MADRE DE DIOS,131.0,6532.0
186,MOQUEGUA,MOQUEGUA,241.0,9818.0
186,PASCO,PASCO,92.0,4179.0
186,PIURA,PIURA,1867.0,30937.0
186,PUNO,PUNO,262.0,9918.0
186,SAN MARTIN,SAN MARTIN,671.0,14695.0
186,TACNA,TACNA,169.0,9679.0
186,TUMBES,TUMBES,285.0,6038.0
186,UCAYALI,UCAYALI,305.0,14490.0
187,AMAZONAS,AMAZONAS,200.0,11939.0
187,ANCASH,ANCASH,1214.0,19703.0
187,APURIMAC,APURIMAC,75.0,3534.0
187,AREQUIPA,AREQUIPA,1226.0,35795.0
187,AYACUCHO,AYACUCHO,279.0,9331.0
187,CAJAMARCA,CAJAMARCA,412.0,16898.0
187,CALLAO,CALLAO,1629.0,28947.0
187,CUSCO,CUSCO,358.0,17247.0
187,HUANCAVELICA,HUANCAVELICA,92.0,5347.0
187,HUANUCO,HUANUCO,348.0,13529.0
187,ICA,ICA,1502.0,23219.0
187,JUNIN,JUNIN,697.0,16478.0
187,LA LIBERTAD,LA LIBERTAD,2114.0,24192.0
187,LAMBAYEQUE,LAMBAYEQUE,1623.0,23285.0
187,LIMA,LIMA METROPOLITANA,12231.0,303661.0
187,LIMA,LIMA REGION,1273.0,25242.0
187,LORETO,LORETO,932.0,16797.0
187,MADRE DE DIOS,MADRE DE DIOS,132.0,6608.0
187,MOQUEGUA,MOQUEGUA,241.0,9955.0
187,PASCO,PASCO,92.0,4260.0
187,PIURA,PIURA,1869.0,31260.0
187,PUNO,PUNO,264.0,10098.0
187,SAN MARTIN,SAN MARTIN,671.0,14832.0
187,TACNA,TACNA,172.0,9953.0
187,TUMBES,TUMBES,285.0,6067.0
187,UCAYALI,UCAYALI,305.0,14599.0
188,AMAZONAS,AMAZONAS,202.0,12119.0
188,ANCASH,ANCASH,1217.0,19857.0
188,APURIMAC,APURIMAC,75.0,3718.0
188,AREQUIPA,AREQUIPA,1229.0,36590.0
188,AYACUCHO,AYACUCHO,281.0,9453.0
188,CAJAMARCA,CAJAMARCA,416.0,17054.0
188,CALLAO,CALLAO,1636.0,29229.0
188,CUSCO,CUSCO,363.0,17568.0
188,HUANCAVELICA,HUANCAVELICA,93.0,5410.0
188,HUANUCO,HUANUCO,354.0,13674.0
188,ICA,ICA,1503.0,23476.0
188,JUNIN,JUNIN,700.0,16716.0
188,LA LIBERTAD,LA LIBERTAD,2115.0,24461.0
188,LAMBAYEQUE,LAMBAYEQUE,1626.0,23395.0
188,LIMA,LIMA METROPOLITANA,12279.0,306081.0
188,LIMA,LIMA REGION,1280.0,25463.0
188,LORETO,LORETO,934.0,16906.0
188,MADRE DE DIOS,MADRE DE DIOS,132.0,6665.0
188,MOQUEGUA,MOQUEGUA,241.0,10077.0
188,PASCO,PASCO,93.0,4316.0
188,PIURA,PIURA,1871.0,31579.0
188,PUNO,PUNO,266.0,10257.0
188,SAN MARTIN,SAN MARTIN,672.0,14999.0
188,TACNA,TACNA,174.0,10120.0
188,TUMBES,TUMBES,287.0,6124.0
188,UCAYALI,UCAYALI,305.0,14760.0
189,AMAZONAS,AMAZONAS,202.0,12238.0
189,ANCASH,ANCASH,1222.0,20046.0
189,APURIMAC,APURIMAC,76.0,3827.0
189,AREQUIPA,AREQUIPA,1236.0,36877.0
189,AYACUCHO,AYACUCHO,282.0,9665.0
189,CAJAMARCA,CAJAMARCA,417.0,17270.0
189,CALLAO,CALLAO,1641.0,29523.0
189,CUSCO,CUSCO,367.0,17798.0
189,HUANCAVELICA,HUANCAVELICA,93.0,5517.0
189,HUANUCO,HUANUCO,357.0,13884.0
189,ICA,ICA,1510.0,23771.0
189,JUNIN,JUNIN,704.0,16864.0
189,LA LIBERTAD,LA LIBERTAD,2121.0,24727.0
189,LAMBAYEQUE,LAMBAYEQUE,1629.0,23570.0
189,LIMA,LIMA METROPOLITANA,12341.0,308159.0
189,LIMA,LIMA REGION,1281.0,25716.0
189,LORETO,LORETO,935.0,17022.0
189,MADRE DE DIOS,MADRE DE DIOS,132.0,6756.0
189,MOQUEGUA,MOQUEGUA,243.0,10294.0
189,PASCO,PASCO,94.0,4369.0
189,PIURA,PIURA,1875.0,31915.0
189,PUNO,PUNO,267.0,10394.0
189,SAN MARTIN,SAN MARTIN,675.0,15159.0
189,TACNA,TACNA,175.0,10236.0
189,TUMBES,TUMBES,290.0,6225.0
189,UCAYALI,UCAYALI,305.0,14848.0
190,AMAZONAS,AMAZONAS,202.0,12267.0
190,ANCASH,ANCASH,1222.0,20188.0
190,APURIMAC,APURIMAC,76.0,3878.0
190,AREQUIPA,AREQUIPA,1236.0,37378.0
190,AYACUCHO,AYACUCHO,282.0,9729.0
190,CAJAMARCA,CAJAMARCA,417.0,17367.0
190,CALLAO,CALLAO,1641.0,29757.0
190,CUSCO,CUSCO,367.0,18168.0
190,HUANCAVELICA,HUANCAVELICA,93.0,5557.0
190,HUANUCO,HUANUCO,357.0,13937.0
190,ICA,ICA,1510.0,23893.0
190,JUNIN,JUNIN,704.0,17084.0
190,LA LIBERTAD,LA LIBERTAD,2121.0,24919.0
190,LAMBAYEQUE,LAMBAYEQUE,1629.0,23669.0
190,LIMA,LIMA METROPOLITANA,12396.0,310832.0
190,LIMA,LIMA REGION,1282.0,25838.0
190,LORETO,LORETO,935.0,17051.0
190,MADRE DE DIOS,MADRE DE DIOS,132.0,6935.0
190,MOQUEGUA,MOQUEGUA,243.0,10624.0
190,PASCO,PASCO,94.0,4399.0
190,PIURA,PIURA,1875.0,32091.0
190,PUNO,PUNO,267.0,10528.0
190,SAN MARTIN,SAN MARTIN,675.0,15233.0
190,TACNA,TACNA,175.0,10372.0
190,TUMBES,TUMBES,290.0,6237.0
190,UCAYALI,UCAYALI,305.0,14901.0
191,AMAZONAS,AMAZONAS,203.0,12417.0
191,ANCASH,ANCASH,1229.0,20329.0
191,APURIMAC,APURIMAC,77.0,3958.0
191,AREQUIPA,AREQUIPA,1253.0,37719.0
191,AYACUCHO,AYACUCHO,283.0,9841.0
191,CAJAMARCA,CAJAMARCA,423.0,17529.0
191,CALLAO,CALLAO,1655.0,30060.0
191,CUSCO,CUSCO,375.0,18379.0
191,HUANCAVELICA,HUANCAVELICA,97.0,5628.0
191,HUANUCO,HUANUCO,358.0,14103.0
191,ICA,ICA,1523.0,24172.0
191,JUNIN,JUNIN,708.0,17271.0
191,LA LIBERTAD,LA LIBERTAD,2134.0,25337.0
191,LAMBAYEQUE,LAMBAYEQUE,1640.0,23878.0
191,LIMA,LIMA METROPOLITANA,12443.0,313114.0
191,LIMA,LIMA REGION,1288.0,26011.0
191,LORETO,LORETO,938.0,17112.0
191,MADRE DE DIOS,MADRE DE DIOS,132.0,7116.0
191,MOQUEGUA,MOQUEGUA,246.0,10780.0
191,PASCO,PASCO,96.0,4440.0
191,PIURA,PIURA,1888.0,32373.0
191,PUNO,PUNO,267.0,10768.0
191,SAN MARTIN,SAN MARTIN,677.0,15440.0
191,TACNA,TACNA,180.0,10510.0
191,TUMBES,TUMBES,291.0,6366.0
191,UCAYALI,UCAYALI,306.0,14968.0
192,AMAZONAS,AMAZONAS,203.0,12524.0
192,ANCASH,ANCASH,1232.0,20530.0
192,APURIMAC,APURIMAC,78.0,4010.0
192,AREQUIPA,AREQUIPA,1265.0,37864.0
192,AYACUCHO,AYACUCHO,284.0,9924.0
192,CAJAMARCA,CAJAMARCA,426.0,17643.0
192,CALLAO,CALLAO,1664.0,30140.0
192,CUSCO,CUSCO,376.0,18457.0
192,HUANCAVELICA,HUANCAVELICA,99.0,5694.0
192,HUANUCO,HUANUCO,358.0,14297.0
192,ICA,ICA,1525.0,24311.0
192,JUNIN,JUNIN,709.0,17362.0
192,LA LIBERTAD,LA LIBERTAD,2137.0,25557.0
192,LAMBAYEQUE,LAMBAYEQUE,1641.0,24020.0
192,LIMA,LIMA METROPOLITANA,12500.0,314782.0
192,LIMA,LIMA REGION,1280.0,26130.0
192,LORETO,LORETO,938.0,17145.0
192,MADRE DE DIOS,MADRE DE DIOS,132.0,7166.0
192,MOQUEGUA,MOQUEGUA,247.0,10909.0
192,PASCO,PASCO,97.0,4446.0
192,PIURA,PIURA,1891.0,32477.0
192,PUNO,PUNO,270.0,10870.0
192,SAN MARTIN,SAN MARTIN,681.0,15545.0
192,TACNA,TACNA,181.0,10632.0
192,TUMBES,TUMBES,292.0,6394.0
192,UCAYALI,UCAYALI,306.0,15031.0
193,AMAZONAS,AMAZONAS,203.0,12614.0
193,ANCASH,ANCASH,1236.0,20649.0
193,APURIMAC,APURIMAC,79.0,4036.0
193,AREQUIPA,AREQUIPA,1274.0,38052.0
193,AYACUCHO,AYACUCHO,286.0,9997.0
193,CAJAMARCA,CAJAMARCA,426.0,17747.0
193,CALLAO,CALLAO,1670.0,30306.0
193,CUSCO,CUSCO,382.0,18555.0
193,HUANCAVELICA,HUANCAVELICA,99.0,5768.0
193,HUANUCO,HUANUCO,361.0,14418.0
193,ICA,ICA,1530.0,24492.0
193,JUNIN,JUNIN,711.0,17483.0
193,LA LIBERTAD,LA LIBERTAD,2142.0,25688.0
193,LAMBAYEQUE,LAMBAYEQUE,1642.0,24085.0
193,LIMA,LIMA METROPOLITANA,12544.0,316336.0
193,LIMA,LIMA REGION,1292.0,26345.0
193,LORETO,LORETO,938.0,17174.0
193,MADRE DE DIOS,MADRE DE DIOS,134.0,7180.0
193,MOQUEGUA,MOQUEGUA,249.0,11084.0
193,PASCO,PASCO,97.0,4477.0
193,PIURA,PIURA,1895.0,32601.0
193,PUNO,PUNO,271.0,10951.0
193,SAN MARTIN,SAN MARTIN,683.0,15707.0
193,TACNA,TACNA,183.0,10683.0
193,TUMBES,TUMBES,293.0,6517.0
193,UCAYALI,UCAYALI,307.0,15075.0
194,AMAZONAS,AMAZONAS,203.0,12752.0
194,ANCASH,ANCASH,1239.0,20824.0
194,APURIMAC,APURIMAC,79.0,4091.0
194,AREQUIPA,AREQUIPA,1279.0,38507.0
194,AYACUCHO,AYACUCHO,286.0,10124.0
194,CAJAMARCA,CAJAMARCA,437.0,18039.0
194,CALLAO,CALLAO,1673.0,30432.0
194,CUSCO,CUSCO,386.0,18811.0
194,HUANCAVELICA,HUANCAVELICA,99.0,5843.0
194,HUANUCO,HUANUCO,364.0,14618.0
194,ICA,ICA,1535.0,24756.0
194,JUNIN,JUNIN,716.0,17649.0
194,LA LIBERTAD,LA LIBERTAD,2148.0,26078.0
194,LAMBAYEQUE,LAMBAYEQUE,1643.0,24288.0
194,LIMA,LIMA METROPOLITANA,12601.0,317993.0
194,LIMA,LIMA REGION,1297.0,26653.0
194,LORETO,LORETO,938.0,17285.0
194,MADRE DE DIOS,MADRE DE DIOS,134.0,7222.0
194,MOQUEGUA,MOQUEGUA,252.0,11287.0
194,PASCO,PASCO,99.0,4571.0
194,PIURA,PIURA,1900.0,32882.0
194,PUNO,PUNO,272.0,11216.0
194,SAN MARTIN,SAN MARTIN,684.0,15963.0
194,TACNA,TACNA,187.0,10772.0
194,TUMBES,TUMBES,293.0,6594.0
194,UCAYALI,UCAYALI,307.0,15150.0
195,AMAZONAS,AMAZONAS,204.0,12884.0
195,ANCASH,ANCASH,1240.0,21059.0
195,APURIMAC,APURIMAC,79.0,4145.0
195,AREQUIPA,AREQUIPA,1286.0,38792.0
195,AYACUCHO,AYACUCHO,286.0,10263.0
195,CAJAMARCA,CAJAMARCA,439.0,18249.0
195,CALLAO,CALLAO,1680.0,30614.0
195,CUSCO,CUSCO,386.0,18967.0
195,HUANCAVELICA,HUANCAVELICA,102.0,5910.0
195,HUANUCO,HUANUCO,366.0,14736.0
195,ICA,ICA,1540.0,24953.0
195,JUNIN,JUNIN,719.0,17839.0
195,LA LIBERTAD,LA LIBERTAD,2153.0,26441.0
195,LAMBAYEQUE,LAMBAYEQUE,1646.0,24445.0
195,LIMA,LIMA METROPOLITANA,12633.0,319718.0
195,LIMA,LIMA REGION,1303.0,26835.0
195,LORETO,LORETO,938.0,17382.0
195,MADRE DE DIOS,MADRE DE DIOS,135.0,7290.0
195,MOQUEGUA,MOQUEGUA,252.0,11530.0
195,PASCO,PASCO,99.0,4614.0
195,PIURA,PIURA,1906.0,33119.0
195,PUNO,PUNO,277.0,11429.0
195,SAN MARTIN,SAN MARTIN,685.0,16101.0
195,TACNA,TACNA,191.0,10899.0
195,TUMBES,TUMBES,293.0,6663.0
195,UCAYALI,UCAYALI,308.0,15221.0
196,AMAZONAS,AMAZONAS,204.0,12987.0
196,ANCASH,ANCASH,1248.0,21235.0
196,APURIMAC,APURIMAC,79.0,4200.0
196,AREQUIPA,AREQUIPA,1297.0,39046.0
196,AYACUCHO,AYACUCHO,286.0,10410.0
196,CAJAMARCA,CAJAMARCA,441.0,18433.0
196,CALLAO,CALLAO,1687.0,30730.0
196,CUSCO,CUSCO,387.0,19135.0
196,HUANCAVELICA,HUANCAVELICA,102.0,5997.0
196,HUANUCO,HUANUCO,366.0,14919.0
196,ICA,ICA,1546.0,25278.0
196,JUNIN,JUNIN,723.0,17991.0
196,LA LIBERTAD,LA LIBERTAD,2158.0,26715.0
196,LAMBAYEQUE,LAMBAYEQUE,1650.0,24711.0
196,LIMA,LIMA METROPOLITANA,12703.0,322140.0
196,LIMA,LIMA REGION,1306.0,27027.0
196,LORETO,LORETO,940.0,17506.0
196,MADRE DE DIOS,MADRE DE DIOS,136.0,7366.0
196,MOQUEGUA,MOQUEGUA,253.0,11703.0
196,PASCO,PASCO,100.0,4657.0
196,PIURA,PIURA,1911.0,33299.0
196,PUNO,PUNO,278.0,11588.0
196,SAN MARTIN,SAN MARTIN,686.0,16297.0
196,TACNA,TACNA,194.0,11012.0
196,TUMBES,TUMBES,293.0,6735.0
196,UCAYALI,UCAYALI,309.0,15295.0
197,AMAZONAS,AMAZONAS,205.0,13173.0
197,ANCASH,ANCASH,1256.0,21375.0
197,APURIMAC,APURIMAC,79.0,4305.0
197,AREQUIPA,AREQUIPA,1302.0,39260.0
197,AYACUCHO,AYACUCHO,286.0,10572.0
197,CAJAMARCA,CAJAMARCA,441.0,18579.0
197,CALLAO,CALLAO,1692.0,30891.0
197,CUSCO,CUSCO,387.0,19265.0
197,HUANCAVELICA,HUANCAVELICA,103.0,6071.0
197,HUANUCO,HUANUCO,366.0,15066.0
197,ICA,ICA,1549.0,25619.0
197,JUNIN,JUNIN,725.0,18186.0
197,LA LIBERTAD,LA LIBERTAD,2164.0,27038.0
197,LAMBAYEQUE,LAMBAYEQUE,1654.0,24862.0
197,LIMA,LIMA METROPOLITANA,12733.0,324418.0
197,LIMA,LIMA REGION,1310.0,27189.0
197,LORETO,LORETO,942.0,17658.0
197,MADRE DE DIOS,MADRE DE DIOS,136.0,7421.0
197,MOQUEGUA,MOQUEGUA,255.0,11881.0
197,PASCO,PASCO,101.0,4719.0
197,PIURA,PIURA,1916.0,33526.0
197,PUNO,PUNO,279.0,11931.0
197,SAN MARTIN,SAN MARTIN,687.0,16456.0
197,TACNA,TACNA,195.0,11151.0
197,TUMBES,TUMBES,295.0,6812.0
197,UCAYALI,UCAYALI,311.0,15441.0
198,AMAZONAS,AMAZONAS,205.0,13309.0
198,ANCASH,ANCASH,1256.0,21560.0
198,APURIMAC,APURIMAC,79.0,4378.0
198,AREQUIPA,AREQUIPA,1302.0,39554.0
198,AYACUCHO,AYACUCHO,286.0,10695.0
198,CAJAMARCA,CAJAMARCA,441.0,18709.0
198,CALLAO,CALLAO,1692.0,31177.0
198,CUSCO,CUSCO,387.0,19369.0
198,HUANCAVELICA,HUANCAVELICA,103.0,6139.0
198,HUANUCO,HUANUCO,366.0,15182.0
198,ICA,ICA,1549.0,25937.0
198,JUNIN,JUNIN,725.0,18318.0
198,LA LIBERTAD,LA LIBERTAD,2164.0,27234.0
198,LAMBAYEQUE,LAMBAYEQUE,1654.0,25002.0
198,LIMA,LIMA METROPOLITANA,12733.0,326493.0
198,LIMA,LIMA REGION,1310.0,27322.0
198,LORETO,LORETO,942.0,17848.0
198,MADRE DE DIOS,MADRE DE DIOS,136.0,7494.0
198,MOQUEGUA,MOQUEGUA,255.0,12138.0
198,PASCO,PASCO,101.0,4776.0
198,PIURA,PIURA,1916.0,33725.0
198,PUNO,PUNO,279.0,12263.0
198,SAN MARTIN,SAN MARTIN,687.0,16631.0
198,TACNA,TACNA,195.0,11279.0
198,TUMBES,TUMBES,295.0,6859.0
198,UCAYALI,UCAYALI,311.0,15504.0
200,AMAZONAS,AMAZONAS,208.0,13559.0
200,ANCASH,ANCASH,1270.0,21761.0
200,APURIMAC,APURIMAC,86.0,4407.0
200,AREQUIPA,AREQUIPA,1320.0,39806.0
200,AYACUCHO,AYACUCHO,292.0,10838.0
200,CAJAMARCA,CAJAMARCA,449.0,18927.0
200,CALLAO,CALLAO,1714.0,31409.0
200,CUSCO,CUSCO,398.0,19536.0
200,HUANCAVELICA,HUANCAVELICA,107.0,6249.0
200,HUANUCO,HUANUCO,369.0,15389.0
200,ICA,ICA,1562.0,26185.0
200,JUNIN,JUNIN,738.0,18639.0
200,LA LIBERTAD,LA LIBERTAD,2183.0,27467.0
200,LAMBAYEQUE,LAMBAYEQUE,1663.0,25229.0
200,LIMA,LIMA METROPOLITANA,12733.0,329283.0
200,LIMA,LIMA REGION,1310.0,27617.0
200,LORETO,LORETO,945.0,18048.0
200,MADRE DE DIOS,MADRE DE DIOS,136.0,7641.0
200,MOQUEGUA,MOQUEGUA,258.0,12453.0
200,PASCO,PASCO,104.0,4872.0
200,PIURA,PIURA,1926.0,33967.0
200,PUNO,PUNO,287.0,12627.0
200,SAN MARTIN,SAN MARTIN,693.0,16759.0
200,TACNA,TACNA,205.0,11334.0
200,TUMBES,TUMBES,298.0,6924.0
200,UCAYALI,UCAYALI,314.0,15620.0
201,AMAZONAS,AMAZONAS,208.0,13707.0
201,ANCASH,ANCASH,1275.0,21938.0
201,APURIMAC,APURIMAC,87.0,4492.0
201,AREQUIPA,AREQUIPA,1323.0,40194.0
201,AYACUCHO,AYACUCHO,294.0,10937.0
201,CAJAMARCA,CAJAMARCA,450.0,19079.0
201,CALLAO,CALLAO,1720.0,31624.0
201,CUSCO,CUSCO,398.0,19668.0
201,HUANCAVELICA,HUANCAVELICA,107.0,6320.0
201,HUANUCO,HUANUCO,369.0,15515.0
201,ICA,ICA,1566.0,26408.0
201,JUNIN,JUNIN,744.0,18876.0
201,LA LIBERTAD,LA LIBERTAD,2186.0,27722.0
201,LAMBAYEQUE,LAMBAYEQUE,1668.0,25343.0
201,LIMA,LIMA METROPOLITANA,12965.0,331271.0
201,LIMA,LIMA REGION,1332.0,27788.0
201,LORETO,LORETO,945.0,18225.0
201,MADRE DE DIOS,MADRE DE DIOS,136.0,7715.0
201,MOQUEGUA,MOQUEGUA,259.0,12651.0
201,PASCO,PASCO,105.0,4905.0
201,PIURA,PIURA,1932.0,34188.0
201,PUNO,PUNO,289.0,13015.0
201,SAN MARTIN,SAN MARTIN,694.0,16953.0
201,TACNA,TACNA,206.0,11391.0
201,TUMBES,TUMBES,298.0,7012.0
201,UCAYALI,UCAYALI,314.0,15758.0
202,AMAZONAS,AMAZONAS,209.0,13943.0
202,ANCASH,ANCASH,1277.0,22202.0
202,APURIMAC,APURIMAC,87.0,4544.0
202,AREQUIPA,AREQUIPA,1325.0,40467.0
202,AYACUCHO,AYACUCHO,296.0,11032.0
202,CAJAMARCA,CAJAMARCA,452.0,19209.0
202,CALLAO,CALLAO,1721.0,31728.0
202,CUSCO,CUSCO,402.0,19902.0
202,HUANCAVELICA,HUANCAVELICA,107.0,6376.0
202,HUANUCO,HUANUCO,369.0,15625.0
202,ICA,ICA,1571.0,26650.0
202,JUNIN,JUNIN,746.0,19060.0
202,LA LIBERTAD,LA LIBERTAD,2189.0,27943.0
202,LAMBAYEQUE,LAMBAYEQUE,1670.0,25548.0
202,LIMA,LIMA METROPOLITANA,12996.0,333291.0
202,LIMA,LIMA REGION,1336.0,27847.0
202,LORETO,LORETO,945.0,18262.0
202,MADRE DE DIOS,MADRE DE DIOS,136.0,7878.0
202,MOQUEGUA,MOQUEGUA,261.0,12972.0
202,PASCO,PASCO,105.0,4947.0
202,PIURA,PIURA,1934.0,34397.0
202,PUNO,PUNO,289.0,13591.0
202,SAN MARTIN,SAN MARTIN,695.0,17064.0
202,TACNA,TACNA,206.0,11544.0
202,TUMBES,TUMBES,299.0,7066.0
202,UCAYALI,UCAYALI,315.0,15842.0
203,AMAZONAS,AMAZONAS,211.0,14226.0
203,ANCASH,ANCASH,1282.0,22342.0
203,APURIMAC,APURIMAC,87.0,4595.0
203,AREQUIPA,AREQUIPA,1332.0,40801.0
203,AYACUCHO,AYACUCHO,296.0,11145.0
203,CAJAMARCA,CAJAMARCA,457.0,19359.0
203,CALLAO,CALLAO,1723.0,31844.0
203,CUSCO,CUSCO,404.0,20060.0
203,HUANCAVELICA,HUANCAVELICA,108.0,6444.0
203,HUANUCO,HUANUCO,373.0,15730.0
203,ICA,ICA,1579.0,26845.0
203,JUNIN,JUNIN,748.0,19244.0
203,LA LIBERTAD,LA LIBERTAD,2192.0,28157.0
203,LAMBAYEQUE,LAMBAYEQUE,1672.0,25741.0
203,LIMA,LIMA METROPOLITANA,13035.0,335296.0
203,LIMA,LIMA REGION,1340.0,27983.0
203,LORETO,LORETO,945.0,18405.0
203,MADRE DE DIOS,MADRE DE DIOS,136.0,7945.0
203,MOQUEGUA,MOQUEGUA,261.0,13037.0
